MBLNR,MJAHR,MATNR,EBELN,EBELP,GR_DATE,GR_QTY,BWART
68628030,2025,M100151,45000000691,00001,2025-05-23,39,105
51583718,2025,M100202,45000000691,00002,2025-06-09,40,101
58097485,2025,M100247,45000000692,00002,2025-03-14,46,105
57511013,2025,M100286,45000000694,00001,2025-05-10,10,101
64237090,2025,M100286,45000000694,00001,2025-05-08,30,105
51281474,2025,M100346,45000000695,00001,2025-05-09,42,105
56935904,2025,M100206,45000000695,00002,2025-06-02,23,102
56634622,2025,M100206,45000000695,00002,2025-05-27,11,102
65380821,2025,M100206,45000000695,00002,2025-06-04,11,101
55559995,2025,M100353,45000000696,00001,2025-06-20,45,105
62783285,2025,M100028,45000000697,00001,2025-04-03,50,102
65524962,2025,M100409,45000000697,00002,2025-03-28,52,105
61429532,2025,M100197,45000000698,00001,2025-03-22,45,105
50852888,2025,M100129,45000000699,00001,2025-08-08,62,102
54496419,2025,M100243,45000000699,00002,2025-07-27,59,105
60078493,2025,M100429,45000000699,00003,2025-08-24,48,105
68761986,2025,M100294,45000000700,00001,2025-05-27,32,101
55383931,2025,M100294,45000000700,00001,2025-05-31,26,105
52070408,2025,M100489,45000000700,00002,2025-07-11,12,102
66798142,2025,M100489,45000000700,00002,2025-07-21,36,101
53230643,2025,M100234,45000000700,00003,2025-06-01,49,101
62558110,2025,M100133,45000000700,00004,2025-05-09,15,102
59927130,2025,M100133,45000000700,00004,2025-05-22,35,102
54546835,2025,M100310,45000000701,00001,2025-05-02,25,102
58793847,2025,M100310,45000000701,00001,2025-05-24,24,102
60072554,2025,M100251,45000000702,00001,2025-06-11,40,101
53072308,2025,M100198,45000000702,00002,2025-06-11,12,101
59587537,2025,M100198,45000000702,00002,2025-06-14,34,101
64646778,2025,M100337,45000000703,00001,2025-04-29,54,101
53028427,2025,M100366,45000000703,00002,2025-05-06,20,101
68511219,2025,M100366,45000000703,00002,2025-05-10,27,101
69182200,2025,M100381,45000000703,00003,2025-03-28,14,102
50902938,2025,M100381,45000000703,00003,2025-03-21,29,102
57941220,2025,M100491,45000000704,00002,2025-01-07,13,101
50273840,2025,M100491,45000000704,00002,2025-01-22,12,101
53820282,2025,M100491,45000000704,00002,2025-01-07,27,101
66855716,2025,M100494,45000000704,00003,2025-02-24,14,105
65870962,2025,M100494,45000000704,00003,2025-03-05,33,101
55902245,2025,M100237,45000000705,00001,2025-02-07,49,102
66561421,2025,M100191,45000000706,00001,2025-07-13,48,101
55057904,2025,M100433,45000000707,00001,2025-05-26,49,101
66861128,2025,M100322,45000000707,00002,2025-05-21,51,101
68806704,2025,M100144,45000000708,00001,2025-04-19,64,101
68658210,2025,M100042,45000000708,00002,2025-02-11,44,105
60134061,2025,M100478,45000000708,00003,2025-04-01,22,102
56316820,2025,M100478,45000000708,00003,2025-03-18,25,101
67218018,2025,M100321,45000000709,00001,2025-03-07,53,101
63171962,2025,M100311,45000000710,00001,2025-07-30,52,105
64840073,2025,M100144,45000000710,00002,2025-06-05,54,101
66409999,2025,M100208,45000000711,00001,2025-06-25,62,101
66248838,2025,M100007,45000000711,00004,2025-06-11,53,101
53863843,2025,M100428,45000000712,00001,2025-04-07,45,105
60772967,2025,M100006,45000000712,00002,2025-03-12,59,101
58355570,2025,M100034,45000000712,00003,2025-04-24,11,102
69878776,2025,M100034,45000000712,00003,2025-04-30,42,102
67422757,2025,M100072,45000000713,00001,2025-05-31,15,102
66640699,2025,M100072,45000000713,00001,2025-06-21,11,102
55150474,2025,M100072,45000000713,00001,2025-06-18,24,102
57586444,2025,M100329,45000000714,00001,2025-07-21,56,101
50875686,2025,M100248,45000000714,00002,2025-07-12,12,101
66905679,2025,M100248,45000000714,00002,2025-07-30,38,105
60584988,2025,M100036,45000000715,00001,2025-02-23,56,105
69237799,2025,M100011,45000000715,00002,2025-02-16,19,105
56904638,2025,M100011,45000000715,00002,2025-03-11,8,101
63386117,2025,M100011,45000000715,00002,2025-03-14,7,102
63508802,2025,M100035,45000000715,00003,2025-04-01,61,105
58315412,2025,M100259,45000000716,00003,2025-04-24,61,101
53627064,2025,M100401,45000000717,00001,2025-07-26,59,105
50886776,2025,M100416,45000000718,00001,2025-04-25,53,105
68771458,2025,M100335,45000000718,00002,2025-05-01,20,102
57254556,2025,M100335,45000000718,00002,2025-04-26,7,102
51027463,2025,M100335,45000000718,00002,2025-04-27,18,102
59836568,2025,M100211,45000000719,00001,2025-05-01,52,102
55741147,2025,M100207,45000000720,00001,2025-06-12,49,101
69386738,2025,M100186,45000000721,00001,2025-04-14,34,102
68177753,2025,M100030,45000000721,00002,2025-06-03,42,105
59205580,2025,M100395,45000000722,00001,2025-04-14,57,102
53836211,2025,M100181,45000000723,00001,2025-07-09,21,105
50802831,2025,M100181,45000000723,00001,2025-07-22,27,101
64373562,2025,M100299,45000000724,00001,2025-06-05,43,102
68877464,2025,M100187,45000000725,00001,2025-03-15,13,105
58070532,2025,M100187,45000000725,00001,2025-02-24,9,105
51091913,2025,M100187,45000000725,00001,2025-02-13,27,102
62216907,2025,M100148,45000000725,00002,2025-03-20,40,105
67356387,2025,M100175,45000000726,00001,2025-06-29,32,102
57747325,2025,M100484,45000000726,00002,2025-07-12,9,102
63432669,2025,M100484,45000000726,00002,2025-06-30,8,101
65346738,2025,M100484,45000000726,00002,2025-07-01,24,102
66132497,2025,M100369,45000000727,00001,2025-07-16,48,102
60130407,2025,M100441,45000000727,00002,2025-08-23,44,101
58491328,2025,M100010,45000000727,00003,2025-06-18,59,101
60455757,2025,M100137,45000000727,00004,2025-07-20,64,105
52439127,2025,M100099,45000000727,00005,2025-07-28,59,102
62975849,2025,M100211,45000000728,00001,2025-06-23,45,101
63410653,2025,M100425,45000000730,00001,2025-04-13,44,105
59046723,2025,M100147,45000000731,00001,2025-03-04,14,102
58663901,2025,M100147,45000000731,00001,2025-03-05,30,101
62743129,2025,M100423,45000000732,00001,2025-08-16,41,105
53003284,2025,M100234,45000000732,00002,2025-08-02,15,102
59149996,2025,M100234,45000000732,00002,2025-07-20,6,105
59422412,2025,M100234,45000000732,00002,2025-08-08,17,102
64226789,2025,M100280,45000000733,00001,2025-08-02,41,101
63880205,2025,M100057,45000000734,00001,2025-06-24,11,105
55027655,2025,M100057,45000000734,00001,2025-06-27,10,101
62630131,2025,M100057,45000000734,00001,2025-07-22,29,105
53321374,2025,M100297,45000000734,00002,2025-06-24,52,105
67796497,2025,M100455,45000000735,00002,2025-05-25,17,101
51857398,2025,M100455,45000000735,00002,2025-06-04,32,105
50720617,2025,M100021,45000000735,00003,2025-06-27,64,105
63636102,2025,M100414,45000000736,00001,2025-03-06,49,105
56340978,2025,M100284,45000000737,00002,2025-02-22,67,102
67706343,2025,M100136,45000000738,00001,2025-04-17,10,105
68856682,2025,M100136,45000000738,00001,2025-05-02,27,102
51138372,2025,M100446,45000000738,00002,2025-06-02,22,101
55795539,2025,M100446,45000000738,00002,2025-05-29,20,102
54164560,2025,M100253,45000000739,00001,2025-08-01,41,102
58559166,2025,M100379,45000000739,00002,2025-08-21,46,102
59854389,2025,M100213,45000000739,00003,2025-08-07,47,101
61869154,2025,M100417,45000000739,00004,2025-08-22,20,102
55655803,2025,M100417,45000000739,00004,2025-07-31,7,105
50402010,2025,M100417,45000000739,00004,2025-07-23,12,101
64993095,2025,M100455,45000000740,00001,2025-07-20,21,101
69460171,2025,M100455,45000000740,00001,2025-08-02,8,105
60701321,2025,M100455,45000000740,00001,2025-08-03,17,105
63733805,2025,M100157,45000000740,00002,2025-06-26,48,105
64178848,2025,M100274,45000000741,00001,2025-06-30,52,102
51549640,2025,M100325,45000000743,00001,2025-06-18,49,101
54209401,2025,M100450,45000000743,00002,2025-06-16,45,105
65048209,2025,M100468,45000000744,00001,2025-05-16,45,102
69001155,2025,M100055,45000000745,00002,2025-06-29,47,102
55829418,2025,M100363,45000000746,00001,2025-02-28,42,105
60515262,2025,M100255,45000000746,00002,2025-03-23,54,105
57156067,2025,M100023,45000000747,00001,2025-04-01,49,102
62052753,2025,M100257,45000000747,00002,2025-04-14,48,102
56983304,2025,M100154,45000000747,00003,2025-04-06,41,101
65312386,2025,M100116,45000000747,00005,2025-05-01,61,105
54358541,2025,M100480,45000000747,00006,2025-04-22,18,105
67605536,2025,M100480,45000000747,00006,2025-04-05,28,102
52448947,2025,M100027,45000000748,00002,2025-05-26,53,105
63976154,2025,M100115,45000000750,00001,2025-06-18,62,101
52742265,2025,M100395,45000000751,00001,2025-07-07,18,101
69346222,2025,M100395,45000000751,00001,2025-07-23,13,102
60181461,2025,M100395,45000000751,00001,2025-07-14,31,101
57143258,2025,M100392,45000000751,00002,2025-08-28,51,105
56198331,2025,M100415,45000000752,00001,2025-04-09,42,101
68775981,2025,M100393,45000000753,00001,2025-05-02,29,105
65384411,2025,M100393,45000000753,00001,2025-05-03,22,101
54933561,2025,M100155,45000000754,00001,2025-07-08,54,102
55262144,2025,M100004,45000000754,00002,2025-06-23,47,101
55483616,2025,M100040,45000000755,00001,2025-04-15,21,101
66209167,2025,M100040,45000000755,00001,2025-05-09,30,105
63822236,2025,M100308,45000000756,00002,2025-07-10,50,105
56820556,2025,M100092,45000000756,00003,2025-07-10,49,105
65414040,2025,M100324,45000000757,00002,2025-04-20,41,101
54482778,2025,M100245,45000000758,00001,2025-06-09,50,101
56338831,2025,M100004,45000000759,00001,2025-06-22,39,105
58253294,2025,M100331,45000000759,00003,2025-06-15,17,102
52039127,2025,M100331,45000000759,00003,2025-07-17,29,105
64584218,2025,M100408,45000000759,00004,2025-06-27,27,105
55510354,2025,M100408,45000000759,00004,2025-06-15,22,101
67275487,2025,M100457,45000000759,00005,2025-06-16,21,101
66931802,2025,M100457,45000000759,00005,2025-07-01,30,102
66498979,2025,M100219,45000000760,00001,2025-09-10,35,105
55905660,2025,M100310,45000000760,00002,2025-07-21,47,105
59609890,2025,M100045,45000000760,00003,2025-08-15,54,105
54470513,2025,M100140,45000000760,00005,2025-09-09,59,102
53013599,2025,M100026,45000000761,00001,2025-07-18,59,105
69662199,2025,M100370,45000000761,00002,2025-08-17,65,102
51354195,2025,M100383,45000000762,00001,2025-02-05,58,101
64678832,2025,M100404,45000000762,00002,2025-02-26,10,101
57575520,2025,M100404,45000000762,00002,2025-03-14,37,101
58579503,2025,M100103,45000000763,00001,2025-03-06,27,102
62455975,2025,M100103,45000000763,00001,2025-02-20,32,102
65483574,2025,M100380,45000000764,00001,2025-07-19,57,102
57620221,2025,M100455,45000000764,00002,2025-08-31,49,102
54982347,2025,M100177,45000000765,00001,2025-03-16,39,102
61495681,2025,M100106,45000000766,00001,2025-07-30,11,105
66179534,2025,M100106,45000000766,00001,2025-07-19,36,105
62017886,2025,M100449,45000000767,00001,2025-07-22,23,101
63696739,2025,M100449,45000000767,00001,2025-08-13,12,105
56513671,2025,M100449,45000000767,00001,2025-08-01,13,101
54345918,2025,M100492,45000000768,00001,2025-09-01,41,101
55346592,2025,M100062,45000000768,00002,2025-07-26,44,105
66686365,2025,M100081,45000000769,00001,2025-06-01,49,105
53422790,2025,M100062,45000000770,00001,2025-05-03,53,101
51785318,2025,M100077,45000000770,00002,2025-05-02,45,101
56966447,2025,M100487,45000000770,00003,2025-04-07,48,102
56411828,2025,M100442,45000000770,00005,2025-04-02,11,101
54153687,2025,M100442,45000000770,00005,2025-04-14,28,105
59426472,2025,M100277,45000000771,00001,2025-09-07,15,102
52767888,2025,M100277,45000000771,00001,2025-08-31,39,101
59038966,2025,M100343,45000000771,00002,2025-07-07,49,102
62471662,2025,M100110,45000000772,00001,2025-06-01,58,105
69171889,2025,M100016,45000000772,00002,2025-05-24,58,105
59925145,2025,M100350,45000000773,00001,2025-08-13,55,102
54834504,2025,M100148,45000000773,00002,2025-08-05,51,101
65554741,2025,M100043,45000000773,00003,2025-06-28,53,105
60845088,2025,M100379,45000000774,00001,2025-01-25,44,101
56651126,2025,M100001,45000000775,00001,2025-06-20,52,105
58827297,2025,M100047,45000000777,00001,2025-04-14,43,105
57413798,2025,M100217,45000000778,00001,2025-07-27,40,105
67377223,2025,M100200,45000000779,00001,2025-08-18,27,101
62492128,2025,M100200,45000000779,00001,2025-08-02,4,101
55535838,2025,M100200,45000000779,00001,2025-08-04,17,101
61591222,2025,M100135,45000000780,00001,2025-06-07,51,102
54287141,2025,M100315,45000000781,00001,2025-06-10,44,102
63582373,2025,M100477,45000000781,00002,2025-06-06,44,105
57487805,2025,M100396,45000000782,00001,2025-07-11,44,102
69067014,2025,M100197,45000000782,00002,2025-06-15,54,105
68774170,2025,M100429,45000000783,00001,2025-08-20,51,105
57754796,2025,M100379,45000000783,00002,2025-07-15,61,105
62788723,2025,M100248,45000000783,00003,2025-09-02,46,101
58120623,2025,M100012,45000000783,00004,2025-09-16,51,105
57645448,2025,M100225,45000000783,00005,2025-08-31,40,105
50242352,2025,M100277,45000000784,00001,2025-03-19,51,101
63916973,2025,M100465,45000000784,00002,2025-03-18,65,102
56656742,2025,M100014,45000000784,00003,2025-02-23,63,101
51050635,2025,M100167,45000000785,00001,2025-02-23,45,101
65694844,2025,M100280,45000000785,00002,2025-03-27,24,101
62617913,2025,M100280,45000000785,00002,2025-04-19,28,101
65475448,2025,M100221,45000000785,00003,2025-04-27,28,101
56862052,2025,M100221,45000000785,00003,2025-04-16,7,102
65167192,2025,M100221,45000000785,00003,2025-05-07,22,102
64297024,2025,M100065,45000000786,00001,2025-04-04,42,105
50348178,2025,M100337,45000000787,00001,2025-08-27,11,102
64454960,2025,M100337,45000000787,00001,2025-09-22,43,102
55175835,2025,M100210,45000000787,00002,2025-07-29,14,102
60207486,2025,M100210,45000000787,00002,2025-07-20,38,102
65737987,2025,M100369,45000000788,00001,2025-02-21,41,105
53065724,2025,M100050,45000000789,00001,2025-05-27,62,102
66631215,2025,M100289,45000000791,00001,2025-06-01,25,101
59819225,2025,M100289,45000000791,00001,2025-06-26,33,105
50485833,2025,M100446,45000000792,00001,2025-04-29,60,102
59123455,2025,M100244,45000000792,00002,2025-04-18,46,102
58554420,2025,M100115,45000000793,00001,2025-08-26,39,102
68104692,2025,M100055,45000000794,00001,2025-08-26,68,102
69213268,2025,M100119,45000000794,00002,2025-08-08,14,101
63052374,2025,M100119,45000000794,00002,2025-08-09,45,102
60165077,2025,M100454,45000000794,00003,2025-08-09,21,105
69911703,2025,M100454,45000000794,00003,2025-08-25,13,105
57931914,2025,M100454,45000000794,00003,2025-08-29,23,102
63531720,2025,M100492,45000000795,00001,2025-07-19,10,105
57191447,2025,M100492,45000000795,00001,2025-07-17,38,105
51938031,2025,M100466,45000000795,00002,2025-06-25,39,101
59409293,2025,M100143,45000000795,00003,2025-08-16,52,102
57458859,2025,M100386,45000000796,00001,2025-07-31,14,102
67729816,2025,M100386,45000000796,00001,2025-08-04,10,102
55932561,2025,M100386,45000000796,00001,2025-08-11,22,101
63048509,2025,M100017,45000000796,00002,2025-07-02,49,101
50171430,2025,M100499,45000000796,00003,2025-07-07,50,105
64079692,2025,M100077,45000000796,00004,2025-07-11,53,105
69710057,2025,M100174,45000000797,00001,2025-05-03,50,101
59267890,2025,M100129,45000000798,00001,2025-04-18,45,102
52748731,2025,M100447,45000000798,00002,2025-04-05,17,102
53885346,2025,M100447,45000000798,00002,2025-04-03,5,102
57977222,2025,M100447,45000000798,00002,2025-03-31,16,105
61782566,2025,M100300,45000000799,00001,2025-06-06,42,105
51490302,2025,M100495,45000000800,00001,2025-07-09,23,101
54114552,2025,M100495,45000000800,00001,2025-07-24,28,102
62509322,2025,M100394,45000000800,00002,2025-08-09,44,101
50042596,2025,M100208,45000000800,00003,2025-08-28,44,101
50010861,2025,M100340,45000000801,00001,2025-06-16,54,101
56476772,2025,M100399,45000000801,00002,2025-08-18,51,105
59875180,2025,M100068,45000000802,00001,2025-03-09,10,102
68185737,2025,M100068,45000000802,00001,2025-04-06,9,101
68754799,2025,M100068,45000000802,00001,2025-03-31,29,101
69065774,2025,M100330,45000000803,00001,2025-06-11,23,105
63461094,2025,M100330,45000000803,00001,2025-06-13,8,105
51214067,2025,M100330,45000000803,00001,2025-06-29,22,102
69340382,2025,M100486,45000000804,00001,2025-06-28,65,102
66524052,2025,M100041,45000000805,00001,2025-05-30,42,101
54952739,2025,M100016,45000000805,00002,2025-05-23,48,105
53402861,2025,M100013,45000000806,00002,2025-07-07,10,105
52809491,2025,M100013,45000000806,00002,2025-07-11,42,101
59376736,2025,M100299,45000000807,00001,2025-04-28,17,105
55475861,2025,M100299,45000000807,00001,2025-05-16,18,101
51750270,2025,M100342,45000000807,00002,2025-06-07,13,101
52450874,2025,M100342,45000000807,00002,2025-06-21,49,102
62930430,2025,M100360,45000000807,00003,2025-05-16,49,101
63041260,2025,M100312,45000000807,00004,2025-04-29,62,102
63908779,2025,M100114,45000000807,00005,2025-04-27,33,105
51998017,2025,M100212,45000000808,00001,2025-05-18,48,102
66454644,2025,M100213,45000000808,00002,2025-05-26,16,105
55637759,2025,M100213,45000000808,00002,2025-05-27,29,101
68187925,2025,M100369,45000000809,00001,2025-06-28,56,101
57437407,2025,M100277,45000000810,00002,2025-07-05,60,101
66620226,2025,M100088,45000000810,00003,2025-07-28,62,105
55054754,2025,M100482,45000000811,00001,2025-05-02,56,101
64444337,2025,M100447,45000000812,00001,2025-02-22,51,105
50676587,2025,M100306,45000000812,00002,2025-02-13,40,105
68373498,2025,M100307,45000000812,00003,2025-02-17,46,101
52184467,2025,M100133,45000000813,00002,2025-01-29,54,101
54108711,2025,M100134,45000000813,00003,2025-02-27,7,102
53463442,2025,M100134,45000000813,00003,2025-02-17,29,105
51426101,2025,M100079,45000000814,00001,2025-03-07,43,105
53429493,2025,M100133,45000000814,00002,2025-03-03,49,102
68922115,2025,M100171,45000000815,00001,2025-05-28,13,102
59411664,2025,M100171,45000000815,00001,2025-05-29,32,105
66827623,2025,M100134,45000000815,00003,2025-05-06,38,101
58800512,2025,M100292,45000000815,00004,2025-05-27,49,102
68333538,2025,M100285,45000000816,00001,2025-07-08,47,102
54753306,2025,M100331,45000000816,00002,2025-08-10,43,105
59742726,2025,M100500,45000000817,00001,2025-03-30,42,105
56010994,2025,M100383,45000000818,00001,2025-04-18,25,102
67906457,2025,M100383,45000000818,00001,2025-04-02,9,102
63631031,2025,M100383,45000000818,00001,2025-04-19,11,102
53212038,2025,M100442,45000000819,00001,2025-04-12,14,102
66621827,2025,M100442,45000000819,00001,2025-04-08,38,101
65750893,2025,M100005,45000000819,00002,2025-03-06,66,102
60743081,2025,M100488,45000000819,00003,2025-04-21,48,105
64964953,2025,M100164,45000000820,00001,2025-07-21,13,102
54058733,2025,M100164,45000000820,00001,2025-07-02,41,102
