EBELN,EBELP,MATNR,ORDER_QTY,NETPR,LINE_NETWR,WERKS,SCHEDULED_DATE,BSTYP
45000000581,00002,M100054,44,46.49,2045.56,PL04,2025-02-12,
45000000581,00003,M100408,63,179.42,11303.46,PL03,2025-03-05,
45000000582,00001,M100116,57,14.23,811.11,PL03,2025-02-15,
45000000582,00002,M100166,37,62.57,2315.09,PL03,2025-02-23,
45000000582,00003,M100047,49,16.79,822.71,PL01,2025-01-11,
45000000583,00001,M100246,38,58.18,2210.84,PL03,2025-07-26,
45000000584,00001,M100195,52,430.18,22369.36,PL03,2025-08-22,
45000000585,00001,M100224,42,126.45,5310.9,PL03,2025-08-02,
45000000585,00002,M100197,57,9.5,541.5,PL02,2025-07-07,
45000000585,00003,M100463,62,63.46,3934.52,PL04,2025-06-10,
45000000586,00001,M100169,43,4.67,200.81,PL04,2025-05-09,
45000000587,00001,M100286,52,5.11,265.72,PL04,2025-05-17,
45000000588,00001,M100246,43,106.11,4562.73,PL03,2025-04-17,
45000000589,00001,M100417,63,17.44,1098.72,PL02,2025-03-22,
45000000590,00001,M100444,54,115.39,6231.06,PL01,2025-02-08,
45000000590,00002,M100065,50,147.18,7359.0,PL01,2025-01-19,
45000000591,00001,M100442,34,21.96,746.64,PL03,2025-06-01,
45000000591,00002,M100350,51,261.35,13328.85,PL04,2025-06-08,
45000000591,00003,M100257,44,30.08,1323.52,PL03,2025-07-16,
45000000591,00004,M100172,45,72.42,3258.9,PL03,2025-06-13,
45000000592,00001,M100202,56,2.41,134.96,PL04,2025-05-20,
45000000592,00002,M100074,57,22.2,1265.4,PL02,2025-06-21,
45000000592,00003,M100354,64,56.18,3595.52,PL02,2025-05-21,
45000000593,00001,M100343,47,677.35,31835.45,PL01,2025-03-22,
45000000594,00001,M100311,52,138.82,7218.64,PL01,2025-04-20,
45000000595,00001,M100208,61,111.72,6814.92,PL01,2025-01-23,
45000000596,00001,M100101,41,10.59,434.19,PL04,2025-05-28,
45000000596,00002,M100489,55,43.44,2389.2,PL03,2025-04-23,
45000000596,00003,M100143,65,3.34,217.1,PL02,2025-04-24,
45000000596,00004,M100032,61,4.19,255.59,PL03,2025-05-07,
45000000596,00005,M100139,49,111.42,5459.58,PL01,2025-06-03,
45000000597,00001,M100473,54,17.31,934.74,PL03,2025-02-07,
45000000597,00002,M100348,55,113.33,6233.15,PL01,2025-02-11,
45000000597,00003,M100306,47,141.43,6647.21,PL02,2025-01-26,
45000000598,00001,M100486,53,3.34,177.02,PL01,2025-03-31,
45000000598,00002,M100143,48,127.01,6096.48,PL04,2025-04-03,
45000000598,00003,M100407,60,144.88,8692.8,PL01,2025-04-11,
45000000599,00001,M100329,55,104.87,5767.85,PL02,2025-02-14,
45000000599,00002,M100115,45,2.8,126.0,PL03,2025-03-19,
45000000599,00003,M100246,47,77.21,3628.87,PL04,2025-01-29,
45000000599,00004,M100007,58,100.77,5844.66,PL04,2025-03-22,
45000000599,00005,M100465,58,6.53,378.74,PL03,2025-02-03,
45000000599,00006,M100352,49,4.61,225.89,PL01,2025-02-14,
45000000600,00001,M100176,61,12.34,752.74,PL03,2025-05-05,
45000000600,00002,M100491,56,10.43,584.08,PL04,2025-06-10,
45000000600,00003,M100199,37,27.07,1001.59,PL03,2025-05-14,
45000000601,00001,M100041,59,22.18,1308.62,PL03,2025-08-05,
45000000601,00002,M100346,44,41.57,1829.08,PL01,2025-07-07,
45000000601,00003,M100346,60,22.51,1350.6,PL03,2025-06-29,
45000000602,00001,M100210,43,4.39,188.77,PL03,2025-03-30,
45000000603,00001,M100096,42,46.28,1943.76,PL02,2025-04-10,
45000000603,00002,M100292,49,9.17,449.33,PL01,2025-02-17,
45000000603,00003,M100466,51,8.45,430.95,PL02,2025-04-03,
45000000604,00001,M100099,58,33.81,1960.98,PL03,2025-06-28,
45000000604,00002,M100326,57,44.47,2534.79,PL03,2025-06-09,
45000000604,00003,M100289,49,15.13,741.37,PL04,2025-07-19,
45000000605,00001,M100060,56,26.93,1508.08,PL01,2025-05-21,
45000000605,00002,M100307,42,2.22,93.24,PL02,2025-05-03,
45000000606,00001,M100040,47,289.02,13583.94,PL01,2025-02-08,
45000000606,00002,M100178,40,25.35,1014.0,PL02,2025-03-12,
45000000606,00003,M100257,58,33.48,1941.84,PL04,2025-03-10,
45000000606,00004,M100121,49,7.1,347.9,PL01,2025-03-30,
45000000606,00005,M100437,53,75.76,4015.28,PL01,2025-03-14,
45000000606,00006,M100028,40,318.04,12721.6,PL04,2025-03-18,
45000000607,00001,M100265,44,173.13,7617.72,PL04,2025-05-14,
45000000607,00002,M100340,47,15.35,721.45,PL03,2025-05-06,
45000000607,00003,M100274,59,24.47,1443.73,PL03,2025-06-21,
45000000607,00004,M100323,56,11.79,660.24,PL02,2025-05-15,
45000000608,00001,M100066,54,60.18,3249.72,PL02,2025-05-13,
45000000608,00002,M100330,44,9.68,425.92,PL03,2025-04-06,
45000000609,00001,M100497,43,213.06,9161.58,PL04,2025-06-18,
45000000609,00002,M100098,45,6.74,303.3,PL01,2025-07-12,
45000000609,00003,M100009,60,60.08,3604.8,PL02,2025-06-26,
45000000609,00004,M100298,45,48.44,2179.8,PL04,2025-06-21,
45000000609,00005,M100348,45,1.52,68.4,PL01,2025-06-20,
45000000610,00001,M100245,42,46.26,1942.92,PL01,2025-05-26,
45000000610,00002,M100234,39,7.01,273.39,PL03,2025-05-09,
45000000611,00001,M100363,47,50.3,2364.1,PL04,2025-07-17,
45000000611,00002,M100417,53,52.17,2765.01,PL02,2025-07-07,
45000000612,00001,M100085,41,6.35,260.35,PL04,2025-03-20,
45000000613,00001,M100372,51,18.45,940.95,PL02,2025-08-13,
45000000613,00002,M100001,57,4.65,265.05,PL02,2025-08-03,
45000000613,00003,M100339,60,4.65,279.0,PL04,2025-07-28,
45000000614,00001,M100269,49,86.18,4222.82,PL02,2025-02-22,
45000000614,00002,M100202,49,17.09,837.41,PL03,2025-03-06,
45000000614,00003,M100216,61,67.07,4091.27,PL03,2025-02-05,
45000000615,00001,M100075,44,56.08,2467.52,PL03,2025-05-09,
45000000615,00002,M100337,49,26.82,1314.18,PL01,2025-05-28,
45000000615,00003,M100421,58,32.85,1905.3,PL04,2025-06-03,
45000000616,00001,M100172,59,29.18,1721.62,PL02,2025-04-30,
45000000617,00001,M100497,46,56.05,2578.3,PL04,2025-06-20,
45000000617,00002,M100238,37,62.51,2312.87,PL02,2025-07-07,
45000000617,00003,M100122,42,34.97,1468.74,PL02,2025-07-06,
45000000618,00001,M100284,57,125.23,7138.11,PL04,2025-04-15,
45000000619,00001,M100322,72,29.66,2135.52,PL02,2025-06-04,
45000000619,00002,M100085,58,408.29,23680.82,PL04,2025-06-13,
45000000619,00003,M100018,50,7.75,387.5,PL04,2025-07-14,
45000000620,00001,M100407,49,24.77,1213.73,PL01,2025-03-31,
45000000620,00002,M100314,47,458.24,21537.28,PL01,2025-05-15,
45000000620,00003,M100192,55,8.46,465.3,PL04,2025-03-24,
45000000621,00001,M100032,42,33.53,1408.26,PL02,2025-01-10,
45000000621,00002,M100302,48,19.54,937.92,PL02,2025-02-07,
45000000621,00003,M100118,45,21.36,961.2,PL04,2025-03-04,
45000000621,00004,M100178,64,389.73,24942.72,PL04,2025-01-28,
45000000622,00001,M100054,51,143.3,7308.3,PL02,2025-06-18,
45000000623,00001,M100287,47,77.13,3625.11,PL02,2025-07-24,
45000000624,00001,M100295,53,26.44,1401.32,PL03,2025-03-02,
45000000625,00001,M100469,47,66.71,3135.37,PL03,2025-06-01,
45000000626,00001,M100255,40,17.25,690.0,PL03,2025-07-01,
45000000627,00001,M100482,45,44.45,2000.25,PL01,2025-08-04,
45000000628,00001,M100414,46,29.56,1359.76,PL01,2025-01-30,
45000000628,00002,M100137,43,16.78,721.54,PL03,2025-02-23,
45000000629,00001,M100185,53,64.2,3402.6,PL04,2025-05-12,
45000000630,00001,M100231,40,35.2,1408.0,PL04,2025-05-24,
45000000630,00002,M100176,57,22.8,1299.6,PL04,2025-04-25,
45000000631,00001,M100285,57,200.34,11419.38,PL04,2025-06-21,
45000000631,00002,M100213,53,64.88,3438.64,PL02,2025-06-23,
45000000632,00001,M100498,62,371.05,23005.1,PL02,2025-06-01,
45000000632,00002,M100247,46,44.57,2050.22,PL01,2025-04-25,
45000000633,00001,M100255,59,6.93,408.87,PL01,2025-03-28,
45000000633,00002,M100290,40,35.83,1433.2,PL03,2025-04-03,
45000000633,00003,M100074,51,27.02,1378.02,PL04,2025-03-15,
45000000634,00001,M100343,55,10.53,579.15,PL03,2025-03-19,
45000000635,00001,M100446,50,60.65,3032.5,PL02,2025-02-14,
45000000636,00001,M100496,51,36.76,1874.76,PL03,2025-06-15,
45000000636,00002,M100117,51,5.08,259.08,PL01,2025-05-11,
45000000637,00001,M100407,48,13.2,633.6,PL03,2025-03-08,
45000000637,00002,M100105,45,136.14,6126.3,PL03,2025-02-08,
45000000638,00001,M100284,67,16.42,1100.14,PL04,2025-02-01,
45000000638,00002,M100428,60,10.04,602.4,PL03,2025-02-07,
45000000638,00003,M100252,50,9.23,461.5,PL03,2025-03-03,
45000000639,00001,M100163,61,32.9,2006.9,PL02,2025-05-21,
45000000639,00002,M100375,42,12.62,530.04,PL01,2025-07-03,
45000000639,00003,M100149,42,128.25,5386.5,PL02,2025-06-08,
45000000640,00001,M100360,59,15.59,919.81,PL03,2025-03-11,
45000000640,00002,M100248,50,33.76,1688.0,PL03,2025-02-09,
45000000640,00003,M100258,45,48.1,2164.5,PL03,2025-02-21,
45000000640,00004,M100145,47,112.1,5268.7,PL02,2025-02-10,
45000000640,00005,M100232,47,1.38,64.86,PL03,2025-02-20,
45000000641,00001,M100343,51,3.1,158.1,PL04,2025-07-04,
45000000642,00001,M100394,55,5.86,322.3,PL02,2025-08-01,
45000000643,00001,M100104,49,62.52,3063.48,PL02,2025-04-17,
45000000644,00001,M100258,50,29.04,1452.0,PL03,2025-05-25,
45000000644,00002,M100398,53,11.99,635.47,PL01,2025-06-15,
45000000644,00003,M100124,51,468.18,23877.18,PL02,2025-05-29,
45000000645,00001,M100355,40,4.97,198.8,PL03,2025-03-28,
45000000646,00001,M100364,40,293.85,11754.0,PL01,2025-06-05,
45000000646,00002,M100190,48,189.62,9101.76,PL02,2025-05-24,
45000000647,00001,M100280,49,143.56,7034.44,PL01,2025-08-06,
45000000648,00001,M100212,47,111.23,5227.81,PL02,2025-06-23,
45000000649,00001,M100067,58,22.83,1324.14,PL04,2025-07-02,
45000000650,00001,M100206,63,631.66,39794.58,PL01,2025-02-23,
45000000650,00002,M100077,39,10.76,419.64,PL02,2025-02-18,
45000000650,00003,M100437,36,167.39,6026.04,PL04,2025-03-18,
45000000650,00004,M100109,49,48.08,2355.92,PL04,2025-03-05,
45000000651,00001,M100408,49,35.96,1762.04,PL02,2025-07-20,
45000000652,00001,M100340,56,31.84,1783.04,PL04,2025-06-05,
45000000653,00001,M100414,48,57.64,2766.72,PL01,2025-03-15,
45000000653,00002,M100091,48,38.29,1837.92,PL01,2025-02-26,
45000000653,00003,M100148,45,28.94,1302.3,PL04,2025-03-01,
45000000654,00001,M100469,45,41.73,1877.85,PL03,2025-06-27,
45000000655,00001,M100135,46,48.84,2246.64,PL02,2025-04-02,
45000000656,00001,M100270,48,15.91,763.68,PL01,2025-07-19,
45000000656,00002,M100394,40,37.92,1516.8,PL01,2025-08-13,
45000000656,00003,M100019,56,35.18,1970.08,PL02,2025-08-12,
45000000656,00004,M100032,36,103.89,3740.04,PL01,2025-07-17,
45000000657,00001,M100103,55,7.8,429.0,PL02,2025-05-05,
45000000657,00002,M100408,56,40.52,2269.12,PL03,2025-04-20,
45000000657,00003,M100321,41,14.04,575.64,PL04,2025-05-13,
45000000658,00001,M100313,53,130.02,6891.06,PL01,2025-07-09,
45000000659,00001,M100455,49,39.81,1950.69,PL03,2025-06-07,
45000000659,00002,M100059,58,64.43,3736.94,PL01,2025-05-08,
45000000660,00001,M100383,54,56.85,3069.9,PL01,2025-08-26,
45000000660,00002,M100080,42,20.95,879.9,PL03,2025-07-10,
45000000661,00001,M100035,47,80.38,3777.86,PL01,2025-05-28,
45000000661,00002,M100382,45,73.35,3300.75,PL01,2025-05-03,
45000000661,00003,M100363,51,30.07,1533.57,PL02,2025-05-25,
45000000662,00001,M100142,36,3.76,135.36,PL04,2025-03-01,
45000000663,00001,M100409,46,47.1,2166.6,PL02,2025-06-07,
45000000663,00002,M100011,44,20.38,896.72,PL02,2025-05-11,
45000000664,00001,M100341,49,126.54,6200.46,PL04,2025-06-25,
45000000665,00001,M100111,52,146.92,7639.84,PL04,2025-07-27,
45000000665,00002,M100392,41,23.32,956.12,PL02,2025-07-21,
45000000666,00001,M100020,61,14.54,886.94,PL04,2025-05-14,
45000000667,00001,M100142,46,154.8,7120.8,PL02,2025-02-27,
45000000668,00001,M100427,56,22.63,1267.28,PL01,2025-02-14,
45000000668,00002,M100498,58,16.75,971.5,PL02,2025-01-12,
45000000669,00001,M100302,46,36.43,1675.78,PL04,2025-02-08,
45000000669,00002,M100077,46,87.81,4039.26,PL04,2025-03-11,
45000000669,00003,M100262,36,25.41,914.76,PL02,2025-03-21,
45000000670,00001,M100252,32,27.31,873.92,PL02,2025-03-29,
45000000671,00001,M100360,50,39.13,1956.5,PL04,2025-03-26,
45000000672,00001,M100229,46,66.49,3058.54,PL03,2025-07-17,
45000000672,00002,M100177,50,16.5,825.0,PL04,2025-07-18,
45000000672,00003,M100285,49,98.15,4809.35,PL02,2025-07-18,
45000000672,00004,M100393,41,67.34,2760.94,PL03,2025-07-08,
45000000673,00001,M100224,46,26.81,1233.26,PL02,2025-07-17,
45000000674,00001,M100428,53,19.21,1018.13,PL03,2025-07-08,
45000000675,00001,M100108,45,48.32,2174.4,PL02,2025-07-06,
45000000675,00002,M100196,49,851.67,41731.83,PL03,2025-06-22,
45000000676,00001,M100015,56,24.57,1375.92,PL04,2025-05-16,
45000000676,00002,M100207,35,16.75,586.25,PL04,2025-05-23,
45000000676,00003,M100453,41,59.41,2435.81,PL03,2025-05-19,
45000000677,00001,M100199,42,127.84,5369.28,PL04,2025-07-08,
45000000677,00002,M100031,49,2.08,101.92,PL01,2025-07-04,
45000000677,00003,M100236,44,85.98,3783.12,PL01,2025-08-15,
45000000677,00004,M100254,54,26.08,1408.32,PL03,2025-07-16,
45000000678,00001,M100476,55,16.1,885.5,PL04,2025-03-18,
45000000679,00001,M100149,45,58.27,2622.15,PL02,2025-07-29,
45000000679,00002,M100380,45,11.08,498.6,PL04,2025-06-24,
45000000680,00001,M100363,64,69.27,4433.28,PL02,2025-05-25,
45000000680,00002,M100431,53,124.39,6592.67,PL03,2025-06-07,
45000000681,00001,M100152,60,2.11,126.6,PL01,2025-03-27,
45000000681,00002,M100357,55,56.11,3086.05,PL04,2025-04-19,
45000000681,00003,M100141,56,33.6,1881.6,PL02,2025-04-23,
45000000681,00004,M100083,59,35.35,2085.65,PL04,2025-04-27,
45000000682,00001,M100208,47,93.69,4403.43,PL04,2025-03-10,
45000000683,00001,M100465,54,89.73,4845.42,PL04,2025-04-27,
45000000684,00001,M100427,40,99.54,3981.6,PL02,2025-05-13,
45000000684,00002,M100051,40,15.56,622.4,PL03,2025-05-29,
45000000684,00003,M100036,55,117.1,6440.5,PL02,2025-07-07,
45000000685,00001,M100491,51,5.85,298.35,PL04,2025-06-20,
45000000686,00001,M100004,67,6.91,462.97,PL03,2025-02-11,
45000000687,00001,M100255,42,28.79,1209.18,PL03,2025-07-07,
45000000687,00002,M100372,52,9.49,493.48,PL04,2025-08-01,
45000000688,00001,M100484,47,36.04,1693.88,PL04,2025-03-24,
45000000689,00001,M100350,47,106.48,5004.56,PL04,2025-06-04,
45000000689,00002,M100431,39,4.38,170.82,PL01,2025-06-05,
45000000689,00003,M100456,51,81.37,4149.87,PL04,2025-07-04,
45000000689,00004,M100304,50,10.42,521.0,PL02,2025-06-09,
45000000690,00001,M100041,50,52.91,2645.5,PL01,2025-02-08,
45000000691,00001,M100151,39,156.77,6114.03,PL04,2025-05-25,
45000000691,00002,M100202,40,3.41,136.4,PL02,2025-06-04,
45000000692,00001,M100437,60,47.81,2868.6,PL02,2025-02-23,
45000000692,00002,M100247,46,56.8,2612.8,PL02,2025-03-10,
45000000693,00001,M100076,54,30.53,1648.62,PL01,2025-02-28,
45000000694,00001,M100286,40,316.32,12652.8,PL03,2025-04-19,
45000000695,00001,M100346,42,183.79,7719.18,PL01,2025-05-08,
45000000695,00002,M100206,45,35.61,1602.45,PL01,2025-05-13,
45000000696,00001,M100353,45,918.21,41319.45,PL04,2025-05-23,
45000000697,00001,M100028,50,29.89,1494.5,PL03,2025-03-17,
45000000697,00002,M100409,52,41.4,2152.8,PL03,2025-03-08,
45000000697,00003,M100229,48,19.94,957.12,PL01,2025-02-28,
45000000698,00001,M100197,45,370.58,16676.1,PL01,2025-02-22,
45000000699,00001,M100129,62,47.64,2953.68,PL02,2025-07-19,
45000000699,00002,M100243,59,32.73,1931.07,PL02,2025-07-06,
45000000699,00003,M100429,48,35.98,1727.04,PL04,2025-08-20,
45000000700,00001,M100294,58,33.03,1915.74,PL02,2025-05-12,
45000000700,00002,M100489,48,7.44,357.12,PL02,2025-06-21,
45000000700,00003,M100234,49,118.77,5819.73,PL03,2025-05-15,
45000000700,00004,M100133,50,7.51,375.5,PL04,2025-05-07,
45000000701,00001,M100310,49,17.29,847.21,PL02,2025-05-03,
45000000702,00001,M100251,40,18.96,758.4,PL01,2025-06-05,
45000000702,00002,M100198,46,23.17,1065.82,PL01,2025-05-30,
45000000703,00001,M100337,54,109.7,5923.8,PL01,2025-04-20,
45000000703,00002,M100366,47,49.76,2338.72,PL04,2025-05-08,
45000000703,00003,M100381,43,13.86,595.98,PL04,2025-03-21,
45000000704,00001,M100213,59,36.45,2150.55,PL02,2025-01-22,
45000000704,00002,M100491,52,101.4,5272.8,PL03,2025-01-05,
45000000704,00003,M100494,47,57.44,2699.68,PL02,2025-02-13,
45000000705,00001,M100237,49,68.46,3354.54,PL02,2025-01-14,
45000000706,00001,M100191,48,43.72,2098.56,PL03,2025-07-05,
45000000707,00001,M100433,49,15.15,742.35,PL01,2025-05-22,
45000000707,00002,M100322,51,15.95,813.45,PL04,2025-05-11,
45000000707,00003,M100442,56,110.79,6204.24,PL04,2025-04-08,
45000000708,00001,M100144,64,4.86,311.04,PL03,2025-04-03,
45000000708,00002,M100042,44,2.98,131.12,PL01,2025-02-11,
45000000708,00003,M100478,47,70.74,3324.78,PL01,2025-03-11,
45000000709,00001,M100321,53,107.06,5674.18,PL04,2025-03-08,
45000000710,00001,M100311,52,46.27,2406.04,PL01,2025-07-13,
45000000710,00002,M100144,54,3.44,185.76,PL02,2025-06-02,
45000000711,00001,M100208,62,380.82,23610.84,PL04,2025-06-03,
45000000711,00002,M100095,50,80.99,4049.5,PL03,2025-07-11,
45000000711,00003,M100180,37,137.81,5098.97,PL03,2025-06-18,
45000000711,00004,M100007,53,59.85,3172.05,PL01,2025-06-10,
45000000712,00001,M100428,45,7.44,334.8,PL03,2025-04-05,
45000000712,00002,M100006,59,6.18,364.62,PL02,2025-03-13,
45000000712,00003,M100034,53,6.41,339.73,PL03,2025-04-17,
45000000713,00001,M100072,50,57.44,2872.0,PL04,2025-05-30,
45000000714,00001,M100329,56,12.13,679.28,PL03,2025-07-15,
45000000714,00002,M100248,50,92.61,4630.5,PL01,2025-07-02,
45000000715,00001,M100036,56,18.53,1037.68,PL04,2025-02-23,
45000000715,00002,M100011,34,13.55,460.7,PL03,2025-02-18,
45000000715,00003,M100035,61,42.82,2612.02,PL03,2025-03-18,
45000000716,00001,M100458,43,51.75,2225.25,PL02,2025-04-20,
45000000716,00002,M100394,58,124.28,7208.24,PL01,2025-04-27,
45000000716,00003,M100259,61,8.78,535.58,PL04,2025-04-19,
45000000717,00001,M100401,59,7.85,463.15,PL01,2025-06-28,
45000000718,00001,M100416,53,195.75,10374.75,PL02,2025-04-28,
45000000718,00002,M100335,45,25.1,1129.5,PL01,2025-04-17,
45000000719,00001,M100211,52,33.26,1729.52,PL02,2025-04-03,
45000000719,00002,M100287,46,13.87,638.02,PL03,2025-04-05,
45000000720,00001,M100207,49,2.37,116.13,PL01,2025-06-03,
45000000721,00001,M100186,34,89.01,3026.34,PL03,2025-04-17,
45000000721,00002,M100030,42,12.79,537.18,PL02,2025-05-17,
45000000722,00001,M100395,57,147.12,8385.84,PL01,2025-03-27,
45000000723,00001,M100181,48,126.26,6060.48,PL02,2025-06-29,
45000000723,00002,M100378,47,3.43,161.21,PL04,2025-07-23,
45000000724,00001,M100299,43,4.66,200.38,PL02,2025-05-24,
45000000725,00001,M100187,49,2.22,108.78,PL02,2025-02-15,
45000000725,00002,M100148,40,20.86,834.4,PL04,2025-02-23,
45000000726,00001,M100175,32,72.41,2317.12,PL02,2025-06-15,
45000000726,00002,M100484,41,26.75,1096.75,PL04,2025-06-28,
45000000727,00001,M100369,48,53.54,2569.92,PL04,2025-06-21,
45000000727,00002,M100441,44,11.04,485.76,PL03,2025-07-25,
45000000727,00003,M100010,59,43.05,2539.95,PL02,2025-06-04,
45000000727,00004,M100137,64,9.62,615.68,PL03,2025-07-16,
45000000727,00005,M100099,59,102.03,6019.77,PL04,2025-07-27,
45000000728,00001,M100211,45,33.11,1489.95,PL01,2025-06-07,
45000000729,00001,M100014,49,68.97,3379.53,PL02,2025-05-23,
45000000729,00002,M100031,52,22.05,1146.6,PL04,2025-05-09,
45000000730,00001,M100425,44,3.86,169.84,PL04,2025-04-06,
45000000731,00001,M100147,44,37.56,1652.64,PL02,2025-02-14,
45000000732,00001,M100423,41,34.38,1409.58,PL04,2025-08-04,
45000000732,00002,M100234,38,245.08,9313.04,PL04,2025-07-22,
45000000733,00001,M100280,41,12.5,512.5,PL01,2025-07-10,
45000000734,00001,M100057,50,2.96,148.0,PL01,2025-06-22,
45000000734,00002,M100297,52,9.05,470.6,PL01,2025-06-19,
45000000734,00003,M100283,55,6.48,356.4,PL02,2025-07-13,
45000000735,00001,M100297,47,7.18,337.46,PL01,2025-05-15,
45000000735,00002,M100455,49,8.41,412.09,PL01,2025-05-15,
45000000735,00003,M100021,64,36.13,2312.32,PL02,2025-06-02,
45000000736,00001,M100414,49,161.76,7926.24,PL01,2025-03-04,
45000000737,00001,M100066,56,6.43,360.08,PL04,2025-02-12,
45000000737,00002,M100284,67,83.44,5590.48,PL02,2025-02-21,
45000000738,00001,M100136,37,7.96,294.52,PL04,2025-04-19,
45000000738,00002,M100446,42,9.01,378.42,PL04,2025-05-06,
45000000738,00003,M100269,56,104.61,5858.16,PL01,2025-04-29,
45000000739,00001,M100253,41,59.12,2423.92,PL01,2025-07-14,
45000000739,00002,M100379,46,281.94,12969.24,PL03,2025-08-02,
45000000739,00003,M100213,47,135.89,6386.83,PL03,2025-07-20,
45000000739,00004,M100417,39,33.69,1313.91,PL03,2025-07-26,
45000000740,00001,M100455,46,117.16,5389.36,PL03,2025-07-19,
45000000740,00002,M100157,48,54.92,2636.16,PL02,2025-06-22,
45000000741,00001,M100274,52,28.96,1505.92,PL03,2025-06-23,
45000000742,00001,M100413,53,18.93,1003.29,PL02,2025-05-29,
45000000743,00001,M100325,49,40.73,1995.77,PL03,2025-06-16,
45000000743,00002,M100450,45,69.92,3146.4,PL03,2025-06-13,
45000000744,00001,M100468,45,199.01,8955.45,PL04,2025-04-28,
45000000745,00001,M100174,49,10.98,538.02,PL03,2025-08-03,
45000000745,00002,M100055,47,16.55,777.85,PL02,2025-06-15,
45000000746,00001,M100363,42,19.49,818.58,PL04,2025-02-13,
45000000746,00002,M100255,54,265.93,14360.22,PL03,2025-03-11,
45000000747,00001,M100023,49,277.63,13603.87,PL02,2025-03-23,
45000000747,00002,M100257,48,31.26,1500.48,PL04,2025-03-18,
45000000747,00003,M100154,41,52.53,2153.73,PL01,2025-04-02,
45000000747,00004,M100440,58,64.39,3734.62,PL02,2025-03-26,
45000000747,00005,M100116,61,309.12,18856.32,PL01,2025-04-17,
45000000747,00006,M100480,46,288.1,13252.6,PL04,2025-04-04,
45000000748,00001,M100223,37,21.66,801.42,PL01,2025-04-07,
45000000748,00002,M100027,53,18.71,991.63,PL04,2025-05-12,
45000000749,00001,M100286,41,21.06,863.46,PL02,2025-03-05,
45000000750,00001,M100115,62,39.12,2425.44,PL03,2025-06-14,
45000000751,00001,M100395,62,22.23,1378.26,PL02,2025-06-24,
45000000751,00002,M100392,51,12.47,635.97,PL01,2025-07-31,
