EBELN,EBELP,po_line_id,MATNR,order_qty,line_netwr,vendor_id,vendor_name,plant,purchase_org,scheduled_date,gr_date,gr_qty,created_date,currency
45000000469,00001,45000000469_00001,M100347,56,101.03,100162,Crest Automation Germany,PL01,P100,2025-06-24,2025-07-15,56.0,1745625600000000000,USD
45000000470,00001,45000000470_00001,M100167,48,26.31,100176,Keystone Materials Poland,PL01,P100,2025-05-12,2025-06-03,48.0,1742688000000000000,INR
45000000470,00002,45000000470_00002,M100004,56,26.07,100176,Keystone Materials Poland,PL04,P100,2025-03-29,,,1742688000000000000,INR
45000000470,00003,45000000470_00003,M100442,68,102.36,100176,Keystone Materials Poland,PL02,P100,2025-05-02,2025-05-23,68.0,1742688000000000000,INR
45000000470,00004,45000000470_00004,M100453,42,14.66,100176,Keystone Materials Poland,PL03,P100,2025-05-13,2025-05-24,42.0,1742688000000000000,INR
45000000470,00005,45000000470_00005,M100123,50,330.23,100176,Keystone Materials Poland,PL02,P100,2025-04-30,2025-05-25,50.0,1742688000000000000,INR
45000000471,00001,45000000471_00001,M100309,40,5.71,100109,Prime Machinery Poland,PL03,P100,2025-02-22,,,1739404800000000000,EUR
45000000472,00001,45000000472_00001,M100152,49,148.35,100180,Prime Parts Mexico,PL03,P200,2025-05-25,2025-05-29,49.0,1747785600000000000,EUR
45000000473,00001,45000000473_00001,M100312,44,12.11,100048,TruLine Industries Poland,PL04,P100,2025-05-13,2025-05-15,44.0,1746316800000000000,USD
45000000474,00001,45000000474_00001,M100175,53,73.73,100146,Atlas Machinery India,PL04,P200,2025-03-27,2025-04-11,53.0,1739318400000000000,INR
45000000475,00001,45000000475_00001,M100316,37,109.08,100039,TruLine Engineering Brazil,PL01,P100,2025-02-25,2025-03-17,37.0,1737849600000000000,INR
45000000475,00002,45000000475_00002,M100107,63,22.71,100039,TruLine Engineering Brazil,PL04,P100,2025-03-21,,,1737849600000000000,INR
45000000475,00003,45000000475_00003,M100218,44,780.18,100039,TruLine Engineering Brazil,PL01,P100,2025-02-01,2025-02-05,44.0,1737849600000000000,INR
45000000476,00001,45000000476_00001,M100194,50,93.43,100156,TruLine Services India,PL01,P300,2025-07-16,2025-07-31,50.0,1751068800000000000,EUR
45000000476,00002,45000000476_00002,M100016,54,16.76,100156,TruLine Services India,PL01,P300,2025-07-20,2025-07-26,54.0,1751068800000000000,EUR
45000000476,00003,45000000476_00003,M100070,43,125.19,100156,TruLine Services India,PL01,P300,2025-08-20,2025-08-18,43.0,1751068800000000000,EUR
45000000476,00004,45000000476_00004,M100171,41,8.16,100156,TruLine Services India,PL03,P300,2025-08-04,2025-08-12,41.0,1751068800000000000,EUR
45000000476,00005,45000000476_00005,M100361,46,13.24,100156,TruLine Services India,PL04,P300,2025-08-12,2025-09-04,46.0,1751068800000000000,EUR
45000000476,00006,45000000476_00006,M100340,47,44.16,100156,TruLine Services India,PL03,P300,2025-08-23,2025-09-12,47.0,1751068800000000000,EUR
45000000477,00001,45000000477_00001,M100468,48,118.57,100109,Prime Machinery Poland,PL01,P200,2025-03-17,2025-04-09,48.0,1741478400000000000,USD
45000000477,00002,45000000477_00002,M100441,44,34.39,100109,Prime Machinery Poland,PL01,P200,2025-04-23,2025-05-01,44.0,1741478400000000000,USD
45000000477,00003,45000000477_00003,M100367,50,35.61,100109,Prime Machinery Poland,PL02,P200,2025-04-12,2025-05-07,50.0,1741478400000000000,USD
45000000478,00001,45000000478_00001,M100263,52,91.73,100082,Advance Machinery Canada,PL02,P200,2025-03-02,2025-03-25,52.0,1737763200000000000,EUR
45000000479,00001,45000000479_00001,M100489,57,353.96,100053,Atlas Holdings China,PL04,P100,2025-05-15,2025-05-22,57.0,1746489600000000000,USD
45000000480,00001,45000000480_00001,M100200,47,39.33,100182,Orion Parts Germany,PL02,P200,2025-06-17,2025-06-29,47.0,1745107200000000000,EUR
45000000481,00001,45000000481_00001,M100173,45,1.56,100134,Vertex Supplies Italy,PL02,P100,2025-06-23,2025-07-04,45.0,1748908800000000000,INR
45000000481,00002,45000000481_00002,M100364,49,22.81,100134,Vertex Supplies Italy,PL03,P100,2025-07-20,2025-07-18,49.0,1748908800000000000,INR
45000000481,00003,45000000481_00003,M100243,39,23.16,100134,Vertex Supplies Italy,PL01,P100,2025-07-25,,,1748908800000000000,INR
45000000482,00001,45000000482_00001,M100009,48,6.04,100169,Unity Machinery Japan,PL04,P300,2025-04-03,2025-04-08,48.0,1740182400000000000,USD
45000000482,00002,45000000482_00002,M100331,41,23.34,100169,Unity Machinery Japan,PL02,P300,2025-03-02,2025-03-07,41.0,1740182400000000000,USD
45000000483,00001,45000000483_00001,M100236,58,44.92,100082,Advance Machinery Canada,PL01,P200,2025-05-03,2025-05-03,58.0,1746144000000000000,USD
45000000483,00002,45000000483_00002,M100482,58,17.28,100082,Advance Machinery Canada,PL02,P200,2025-06-10,2025-06-28,58.0,1746144000000000000,USD
45000000484,00001,45000000484_00001,M100077,43,8.65,100188,Orion Logistics Poland,PL01,P200,2025-06-09,2025-07-09,43.0,1746489600000000000,INR
45000000484,00002,45000000484_00002,M100396,50,49.55,100188,Orion Logistics Poland,PL01,P200,2025-05-22,2025-06-07,50.0,1746489600000000000,INR
45000000484,00003,45000000484_00003,M100116,50,24.96,100188,Orion Logistics Poland,PL02,P200,2025-05-13,2025-06-07,50.0,1746489600000000000,INR
45000000485,00001,45000000485_00001,M100263,45,48.34,100157,Summit Technologies USA,PL04,P100,2025-05-22,,,1747699200000000000,USD
45000000485,00002,45000000485_00002,M100045,45,100.42,100157,Summit Technologies USA,PL04,P100,2025-06-15,2025-07-12,45.0,1747699200000000000,USD
45000000486,00001,45000000486_00001,M100389,46,91.0,100174,TruLine Industries Brazil,PL01,P200,2025-06-04,2025-06-03,46.0,1743811200000000000,INR
45000000486,00002,45000000486_00002,M100333,45,22.29,100174,TruLine Industries Brazil,PL01,P200,2025-04-25,2025-04-29,45.0,1743811200000000000,INR
45000000487,00001,45000000487_00001,M100110,34,10.82,100122,Unity Materials Poland,PL04,P200,2025-05-24,,,1745366400000000000,INR
45000000487,00002,45000000487_00002,M100010,40,46.63,100122,Unity Materials Poland,PL02,P200,2025-06-15,2025-06-20,40.0,1745366400000000000,INR
45000000488,00001,45000000488_00001,M100440,50,26.35,100074,Global Systems China,PL02,P100,2025-07-18,2025-07-25,50.0,1748131200000000000,EUR
45000000488,00002,45000000488_00002,M100423,50,22.44,100074,Global Systems China,PL03,P100,2025-07-17,2025-07-21,50.0,1748131200000000000,EUR
45000000488,00003,45000000488_00003,M100352,57,156.73,100074,Global Systems China,PL04,P100,2025-07-19,2025-07-23,57.0,1748131200000000000,EUR
45000000489,00001,45000000489_00001,M100343,42,16.79,100039,TruLine Engineering Brazil,PL01,P300,2025-02-22,2025-03-11,42.0,1737763200000000000,USD
45000000489,00002,45000000489_00002,M100447,45,124.31,100039,TruLine Engineering Brazil,PL02,P300,2025-03-07,2025-03-23,45.0,1737763200000000000,USD
45000000489,00003,45000000489_00003,M100330,46,54.78,100039,TruLine Engineering Brazil,PL01,P300,2025-02-06,2025-02-07,46.0,1737763200000000000,USD
45000000490,00001,45000000490_00001,M100299,46,40.94,100146,Atlas Machinery India,PL02,P100,2025-06-08,2025-06-09,46.0,1744761600000000000,EUR
45000000490,00002,45000000490_00002,M100491,52,10.98,100146,Atlas Machinery India,PL02,P100,2025-04-27,2025-05-23,52.0,1744761600000000000,EUR
45000000490,00003,45000000490_00003,M100144,67,217.65,100146,Atlas Machinery India,PL02,P100,2025-05-17,2025-05-30,67.0,1744761600000000000,EUR
45000000490,00004,45000000490_00004,M100438,45,12.2,100146,Atlas Machinery India,PL04,P100,2025-05-05,2025-05-27,45.0,1744761600000000000,EUR
45000000491,00001,45000000491_00001,M100224,58,6.68,100088,Everest Systems China,PL03,P200,2025-05-23,2025-05-20,58.0,1744243200000000000,EUR
45000000492,00001,45000000492_00001,M100408,51,85.66,100121,Everest Engineering Italy,PL01,P100,2025-06-09,2025-06-21,51.0,1746144000000000000,USD
45000000493,00001,45000000493_00001,M100062,42,26.8,100178,Everest Manufacturing Mexico,PL04,P300,2025-02-14,2025-02-11,42.0,1737417600000000000,INR
45000000494,00001,45000000494_00001,M100380,53,72.21,100005,Advance Components India,PL03,P300,2025-06-22,2025-07-20,53.0,1748304000000000000,EUR
45000000495,00001,45000000495_00001,M100166,48,319.81,100181,Bluewave Services China,PL04,P200,2025-03-24,2025-04-22,48.0,1738886400000000000,INR
45000000495,00002,45000000495_00002,M100199,64,108.87,100181,Bluewave Services China,PL01,P200,2025-03-09,2025-03-29,64.0,1738886400000000000,INR
45000000495,00003,45000000495_00003,M100007,47,15.55,100181,Bluewave Services China,PL04,P200,2025-04-01,2025-04-28,47.0,1738886400000000000,INR
45000000495,00004,45000000495_00004,M100265,42,310.53,100181,Bluewave Services China,PL04,P200,2025-02-17,2025-02-22,42.0,1738886400000000000,INR
45000000496,00001,45000000496_00001,M100392,36,86.16,100081,Summit Machinery Japan,PL01,P100,2025-03-15,2025-04-03,36.0,1740355200000000000,INR
45000000496,00002,45000000496_00002,M100013,53,203.65,100081,Summit Machinery Japan,PL04,P100,2025-03-04,2025-03-29,53.0,1740355200000000000,INR
45000000496,00003,45000000496_00003,M100160,46,13.18,100081,Summit Machinery Japan,PL04,P100,2025-02-25,2025-02-28,46.0,1740355200000000000,INR
45000000497,00001,45000000497_00001,M100448,46,53.61,100107,Keystone Systems Sweden,PL03,P200,2025-01-24,,,1737417600000000000,INR
45000000497,00002,45000000497_00002,M100104,50,25.36,100107,Keystone Systems Sweden,PL04,P200,2025-01-24,2025-02-10,50.0,1737417600000000000,INR
45000000498,00001,45000000498_00001,M100136,42,4.38,100135,Everest Engineering Italy,PL03,P200,2025-02-16,2025-03-13,42.0,1738886400000000000,USD
45000000498,00002,45000000498_00002,M100281,45,164.99,100135,Everest Engineering Italy,PL04,P200,2025-04-05,2025-04-09,45.0,1738886400000000000,USD
45000000499,00001,45000000499_00001,M100189,47,69.29,100126,Summit Enterprises Italy,PL04,P200,2025-02-05,2025-02-12,47.0,1737158400000000000,EUR
45000000500,00001,45000000500_00001,M100054,55,8.99,100002,Vertex Systems Germany,PL01,P200,2025-06-02,2025-06-14,55.0,1747872000000000000,EUR
45000000501,00001,45000000501_00001,M100174,48,4.12,100070,Orion Solutions Japan,PL03,P300,2025-02-06,2025-03-05,48.0,1735948800000000000,EUR
45000000501,00002,45000000501_00002,M100257,52,32.81,100070,Orion Solutions Japan,PL02,P300,2025-01-27,2025-02-22,52.0,1735948800000000000,EUR
45000000501,00003,45000000501_00003,M100116,57,20.87,100070,Orion Solutions Japan,PL04,P300,2025-02-06,,,1735948800000000000,EUR
45000000501,00004,45000000501_00004,M100031,49,5.47,100070,Orion Solutions Japan,PL01,P300,2025-01-16,2025-02-01,49.0,1735948800000000000,EUR
45000000501,00005,45000000501_00005,M100436,45,11.19,100070,Orion Solutions Japan,PL02,P300,2025-01-27,,,1735948800000000000,EUR
45000000502,00001,45000000502_00001,M100180,51,79.58,100186,Advance Automation Germany,PL03,P200,2025-05-18,,,1744934400000000000,INR
45000000503,00001,45000000503_00001,M100204,49,42.52,100180,Prime Parts Mexico,PL02,P300,2025-06-13,2025-07-11,49.0,1748217600000000000,INR
45000000503,00002,45000000503_00002,M100137,45,35.11,100180,Prime Parts Mexico,PL03,P300,2025-07-25,,,1748217600000000000,INR
45000000503,00003,45000000503_00003,M100410,51,5.55,100180,Prime Parts Mexico,PL04,P300,2025-05-31,2025-06-18,51.0,1748217600000000000,INR
45000000504,00001,45000000504_00001,M100357,55,13.4,100026,Harbor Manufacturing Poland,PL04,P200,2025-06-19,,,1748131200000000000,EUR
45000000505,00001,45000000505_00001,M100365,53,55.75,100154,Vertex Solutions Brazil,PL04,P200,2025-05-25,2025-05-24,53.0,1744761600000000000,EUR
45000000505,00002,45000000505_00002,M100385,55,30.91,100154,Vertex Solutions Brazil,PL02,P200,2025-05-23,,,1744761600000000000,EUR
45000000505,00003,45000000505_00003,M100415,47,38.54,100154,Vertex Solutions Brazil,PL03,P200,2025-04-25,2025-05-09,47.0,1744761600000000000,EUR
45000000505,00004,45000000505_00004,M100495,51,8.81,100154,Vertex Solutions Brazil,PL03,P200,2025-05-24,2025-05-24,51.0,1744761600000000000,EUR
45000000506,00001,45000000506_00001,M100363,54,51.25,100049,Summit Engineering Brazil,PL03,P200,2025-07-04,2025-07-31,54.0,1748304000000000000,INR
45000000506,00002,45000000506_00002,M100060,59,78.23,100049,Summit Engineering Brazil,PL04,P200,2025-06-01,2025-06-08,59.0,1748304000000000000,INR
45000000506,00003,45000000506_00003,M100194,47,102.45,100049,Summit Engineering Brazil,PL01,P200,2025-05-29,2025-06-03,47.0,1748304000000000000,INR
45000000507,00001,45000000507_00001,M100140,40,184.19,100040,Keystone Machinery Sweden,PL02,P100,2025-03-27,2025-04-10,40.0,1741737600000000000,EUR
45000000508,00001,45000000508_00001,M100410,47,182.95,100023,Orion Enterprises UK,PL01,P200,2025-08-06,2025-08-10,47.0,1750723200000000000,INR
45000000509,00001,45000000509_00001,M100095,63,20.68,100052,Apex Technologies Mexico,PL01,P100,2025-04-27,2025-04-24,63.0,1742947200000000000,INR
45000000509,00002,45000000509_00002,M100037,35,58.37,100052,Apex Technologies Mexico,PL04,P100,2025-04-16,,,1742947200000000000,INR
45000000509,00003,45000000509_00003,M100164,47,16.94,100052,Apex Technologies Mexico,PL02,P100,2025-05-15,2025-05-22,47.0,1742947200000000000,INR
45000000510,00001,45000000510_00001,M100119,47,4.71,100015,Summit Global Japan,PL02,P200,2025-05-09,2025-06-05,47.0,1746144000000000000,INR
45000000511,00001,45000000511_00001,M100475,53,9.97,100180,Prime Parts Mexico,PL02,P200,2025-05-05,2025-05-12,53.0,1742342400000000000,USD
45000000512,00001,45000000512_00001,M100199,57,167.51,100045,Advance Materials China,PL04,P100,2025-08-13,2025-08-29,57.0,1750809600000000000,INR
45000000513,00001,45000000513_00001,M100442,58,5.63,100091,Prime Systems USA,PL04,P200,2025-06-23,2025-06-20,58.0,1745452800000000000,EUR
45000000513,00002,45000000513_00002,M100277,52,115.92,100091,Prime Systems USA,PL01,P200,2025-04-28,2025-04-26,52.0,1745452800000000000,EUR
45000000513,00003,45000000513_00003,M100186,45,8.2,100091,Prime Systems USA,PL03,P200,2025-05-02,2025-05-26,45.0,1745452800000000000,EUR
45000000514,00001,45000000514_00001,M100103,49,21.4,100031,TruLine Systems Poland,PL01,P100,2025-07-29,2025-08-14,49.0,1748995200000000000,INR
45000000514,00002,45000000514_00002,M100317,46,145.09,100031,TruLine Systems Poland,PL01,P100,2025-07-03,2025-07-03,46.0,1748995200000000000,INR
45000000515,00001,45000000515_00001,M100077,54,4.83,100065,Vertex Holdings Sweden,PL03,P300,2025-04-04,2025-05-02,54.0,1740355200000000000,USD
45000000515,00002,45000000515_00002,M100155,42,91.99,100065,Vertex Holdings Sweden,PL01,P300,2025-04-25,2025-05-19,42.0,1740355200000000000,USD
45000000516,00001,45000000516_00001,M100260,50,18.06,100052,Apex Technologies Mexico,PL02,P300,2025-04-27,2025-05-08,50.0,1743897600000000000,INR
45000000517,00001,45000000517_00001,M100405,50,11.46,100017,Everest Engineering China,PL01,P300,2025-05-05,,,1742515200000000000,USD
45000000517,00002,45000000517_00002,M100151,49,15.76,100017,Everest Engineering China,PL04,P300,2025-04-15,2025-04-13,49.0,1742515200000000000,USD
45000000518,00001,45000000518_00001,M100306,60,42.82,100037,Everest Logistics Brazil,PL02,P100,2025-06-25,,,1747267200000000000,INR
45000000519,00001,45000000519_00001,M100320,56,37.47,100195,Zenith Dynamics Sweden,PL02,P100,2025-03-06,2025-03-14,56.0,1740096000000000000,INR
45000000520,00001,45000000520_00001,M100020,43,68.73,100089,Everest Engineering China,PL03,P300,2025-02-14,2025-02-25,43.0,1736726400000000000,INR
45000000520,00002,45000000520_00002,M100225,43,15.31,100089,Everest Engineering China,PL04,P300,2025-02-26,2025-02-24,43.0,1736726400000000000,INR
45000000521,00001,45000000521_00001,M100408,43,85.55,100185,Bluewave Solutions Canada,PL03,P300,2025-04-20,2025-04-30,43.0,1743811200000000000,USD
45000000521,00002,45000000521_00002,M100044,32,2.84,100185,Bluewave Solutions Canada,PL02,P300,2025-05-23,,,1743811200000000000,USD
45000000522,00001,45000000522_00001,M100176,52,66.57,100067,Pioneer Parts UK,PL02,P100,2025-03-01,2025-03-09,52.0,1738368000000000000,INR
45000000522,00002,45000000522_00002,M100195,45,266.77,100067,Pioneer Parts UK,PL02,P100,2025-02-07,2025-02-05,45.0,1738368000000000000,INR
45000000523,00001,45000000523_00001,M100235,60,33.86,100198,Metro Dynamics Brazil,PL01,P200,2025-06-16,2025-06-17,60.0,1746489600000000000,INR
45000000524,00001,45000000524_00001,M100341,37,57.38,100061,Prime Solutions Italy,PL01,P200,2025-06-14,2025-06-16,37.0,1748649600000000000,USD
45000000525,00001,45000000525_00001,M100040,59,948.63,100054,Unity Holdings Sweden,PL01,P300,2025-04-29,2025-04-29,59.0,1741392000000000000,INR
45000000525,00002,45000000525_00002,M100201,47,94.86,100054,Unity Holdings Sweden,PL02,P300,2025-05-05,2025-05-21,47.0,1741392000000000000,INR
45000000526,00001,45000000526_00001,M100201,57,13.22,100177,Zenith Dynamics Canada,PL01,P100,2025-02-01,2025-02-08,57.0,1736294400000000000,INR
45000000526,00002,45000000526_00002,M100003,53,16.36,100177,Zenith Dynamics Canada,PL04,P100,2025-02-14,,,1736294400000000000,INR
45000000527,00001,45000000527_00001,M100091,43,25.89,100055,Pioneer Logistics Japan,PL01,P300,2025-03-18,2025-03-17,43.0,1740355200000000000,INR
45000000527,00002,45000000527_00002,M100406,64,17.81,100055,Pioneer Logistics Japan,PL02,P300,2025-04-09,2025-04-21,64.0,1740355200000000000,INR
45000000527,00003,45000000527_00003,M100441,54,7.41,100055,Pioneer Logistics Japan,PL04,P300,2025-03-09,2025-03-25,54.0,1740355200000000000,INR
45000000527,00004,45000000527_00004,M100438,60,12.36,100055,Pioneer Logistics Japan,PL02,P300,2025-04-02,2025-04-19,60.0,1740355200000000000,INR
45000000527,00005,45000000527_00005,M100295,43,103.69,100055,Pioneer Logistics Japan,PL04,P300,2025-03-29,,,1740355200000000000,INR
45000000528,00001,45000000528_00001,M100090,59,7.23,100183,Pioneer Logistics India,PL03,P300,2025-03-17,2025-03-31,59.0,1740182400000000000,USD
45000000529,00001,45000000529_00001,M100256,51,51.91,100180,Prime Parts Mexico,PL02,P100,2025-02-27,2025-03-03,51.0,1736121600000000000,USD
45000000529,00002,45000000529_00002,M100470,48,51.0,100180,Prime Parts Mexico,PL01,P100,2025-02-04,2025-02-01,48.0,1736121600000000000,USD
45000000530,00001,45000000530_00001,M100225,57,10.9,100135,Everest Engineering Italy,PL04,P300,2025-07-26,,,1749945600000000000,INR
45000000531,00001,45000000531_00001,M100151,39,48.7,100153,Pioneer Resources Japan,PL04,P200,2025-05-01,2025-05-01,39.0,1741219200000000000,EUR
45000000532,00001,45000000532_00001,M100158,56,434.02,100139,Harbor Automation Mexico,PL01,P200,2025-07-21,2025-08-09,56.0,1749859200000000000,USD
45000000532,00002,45000000532_00002,M100060,48,82.68,100139,Harbor Automation Mexico,PL01,P200,2025-06-23,2025-07-09,48.0,1749859200000000000,USD
45000000533,00001,45000000533_00001,M100478,46,54.09,100063,Continental Logistics Poland,PL03,P100,2025-05-05,2025-05-04,46.0,1745798400000000000,USD
